Time,Data
4.947,0.0013213577158834825
4.948,-0.0023890119824799627
4.949,-0.006676321675644773
4.95,-0.018166478071858786
4.951,-0.026043179008980226
4.952,-0.026170341721054754
4.953,-0.02408111831762934
4.954,-0.028842369810936522
4.955,-0.02782743615117761
4.956,-0.014446268207124854
4.957,-0.005887535994695714
4.958,-0.008921584857558855
4.959,-0.018797833780763586
4.96,-0.02824905553752774
4.961,-0.04459265638383677
4.962,-0.059900302318523634
4.963,-0.0671957430588549
4.964,-0.07663843968633657
4.965,-0.08365748927866476
4.966,-0.08701426928131092
4.967,-0.08678968067549205
4.968,-0.08230875218277582
4.969,-0.08502793107992623
4.97,-0.094416061505542
4.971,-0.08985798078387396
4.972,-0.07660082874220252
4.973,-0.07075008771246402
4.974,-0.06630847742495846
4.975,-0.06123961367429927
4.976,-0.05953253440441198
4.977,-0.058244133278790196
4.978,-0.06650385031685903
4.979,-0.07347668800330101
4.98,-0.06829367322330125
4.981,-0.06596982925745183
4.982,-0.06833558964285731
4.983,-0.06600661484541795
4.984,-0.06840906361342265
4.985,-0.07286415560548341
4.986,-0.074720364715541
4.987,-0.07150754299540815
4.988,-0.06207828304234645
4.989,-0.05170046471504943
4.99,-0.04707212232251127
4.991,-0.04024447962864547
4.992,-0.03245839067985935
4.993,-0.026919404250658818
4.994,-0.023552764968431984
4.995,-0.023788003965105463
4.996,-0.0274209788875276
4.997,-0.03558900943842073
4.998,-0.05487408230244573
4.999,-0.07452385622375178
5.0,-0.08275544512598462
5.001,-0.08608789661387382
5.002,-0.08464016063453174
5.003,-0.08133451725304404
5.004,-0.07696081412168178
5.005,-0.062081852272828565
5.006,-0.045790199583252436
5.007,-0.04035579528409171
5.008,-0.03782612837090446
5.009,-0.04065190284874434
5.01,-0.04640846332101583
5.011,-0.045667050445845056
5.012,-0.04304307953833486
5.013,-0.054416124593539644
5.014,-0.07728434623169629
5.015,-0.0981908695431066
5.016,-0.10014596576243803
5.017,-0.09196945022603067
5.018,-0.08649235257009455
5.019,-0.07258279705746855
5.02,-0.04799316030719811
5.021,-0.0250578135803441
5.022,-0.0002970393702351771
5.023,0.026001776625609114
5.024,0.0371524813831706
5.025,0.02832614929642357
5.026,0.009655056933393599
5.027,-0.006826541866024377
5.028,-0.013386800267409012
5.029,-0.023903331036683313
5.03,-0.04921507221879822
5.031,-0.06445717996066185
5.032,-0.06532467347707305
5.033,-0.06322730073357317
5.034,-0.06032021034784675
5.035,-0.05641787205416995
5.036,-0.044817866015844
5.037,-0.02707334426664352
5.038,-0.011756546179287172
5.039,0.0007489746047971381
5.04,0.012400789525732172
5.041,0.012582314696002095
5.042,0.010121417642373877
5.043,0.01025529413279537
5.044,0.007559697713729475
5.045,0.006860823843540425
5.046,-0.002856087283655097
5.047,-0.016533984076320132
5.048,-0.02212611864308742
5.049,-0.025676213126543883
5.05,-0.032400248230731475
5.051,-0.02977001960441345
5.052,-0.018592533846588197
5.053,-0.01307273925843674
5.054,-0.00984253528102164
5.055,0.0020613223754025966
5.056,0.019282696766610197
5.057,0.03429687514550146
5.058,0.04161484332368348
5.059,0.04701482335527481
5.06,0.04476353513071522
5.061,0.030784617155976367
5.062,0.013735133207166336
5.063,-0.005036435470514471
5.064,-0.027657429203100686
5.065,-0.045006346935325944
5.066,-0.05905603730701669
5.067,-0.06522714588616471
5.068,-0.058686859217238777
5.069,-0.055533071063901096
5.07,-0.058821623682300345
5.071,-0.053421605900799585
5.072,-0.03571592498243024
5.073,-0.027195258223890347
5.074,-0.027016665881166878
5.075,-0.03060846514788914
5.076,-0.03939765313571696
5.077,-0.05171552827885345
5.078,-0.07090466021585429
5.079,-0.09361205060178561
5.08,-0.1092167052140381
5.081,-0.12031234020045814
5.082,-0.1301534133300444
5.083,-0.12897808062075405
5.084,-0.1211444277338253
5.085,-0.1060522444646791
5.086,-0.08586471823986933
5.087,-0.06908429203753659
5.088,-0.05106639972864905
5.089,-0.03656765772266996
5.09,-0.03241845652002535
5.091,-0.028384839996786152
5.092,-0.024246007409475828
5.093,-0.025069542151963654
5.094,-0.030625698346887466
5.095,-0.033853322431630604
5.096,-0.035279423640039116
5.097,-0.032304466415370756
5.098,-0.025294241911365554
5.099,-0.010460774177444251
5.1,0.0074396181625387275
5.101,0.01752302804973215
5.102,0.02121584419413714
5.103,0.01961494498289993
5.104,0.012687822275356019
5.105,-0.001734652965678606
5.106,-0.017173716750157098
5.107,-0.022879616650965738
5.108,-0.01928459765487917
5.109,-0.020426213514697884
5.11,-0.032238060809255446
5.111,-0.035631408361898195
5.112,-0.031336172206464875
5.113,-0.03152404563058104
5.114,-0.0352886474050862
5.115,-0.04109558134993914
5.116,-0.0473301021550152
5.117,-0.061057074436899485
5.118,-0.08906834595270234
5.119,-0.11323363078753879
5.12,-0.11910422665037648
5.121,-0.11765842341062628
5.122,-0.11503680828813799
5.123,-0.09710490282322015
5.124,-0.06570398093562352
5.125,-0.02850583486193165
5.126,0.004535807342744704
5.127,0.025060229053061666
5.128,0.037349528804529436
5.129,0.038353113514353054
5.13,0.025475666901552268
5.131,0.010948675334188682
5.132,-0.004324392148778839
5.133,-0.027462113314754948
5.134,-0.04574496987044981
5.135,-0.04301287345285388
5.136,-0.0090684240452523
5.137,0.05818438236649138
5.138,0.14910298194529373
5.139,0.26132627739985714
5.14,0.3894914367643853
5.141,0.51455676032621
5.142,0.6325199117244035
5.143,0.736234585703037
5.144,0.8059943335832426
5.145,0.8415787115087682
5.146,0.8605418372346403
5.147,0.8716532964451712
5.148,0.8875535419897479
5.149,0.9128328319333527
5.15,0.9518567274638734
5.151,1.0207198416326344
5.152,1.1217001501211012
5.153,1.2605083128652292
5.154,1.4324924095140814
5.155,1.603791322417702
5.156,1.7502594871067216
5.157,1.8698429776266954
5.158,1.9569985832761698
5.159,1.9957308857465448
5.16,1.9758817650956841
5.161,1.8944328087068127
5.162,1.76675201506604
5.163,1.6129017410115503
5.164,1.4462917760408531
5.165,1.3000795173702466
5.166,1.1987668388095933
5.167,1.1354113811720539
5.168,1.0947639563724647
5.169,1.0724822838409014
5.17,1.059383138567689
5.171,1.0465137722109321
5.172,1.0186814671177815
5.173,0.9600024389223123
5.174,0.8640314691129314
5.175,0.7371110117393724
5.176,0.5957186082280742
5.177,0.43376867243633005
5.178,0.24800711242179707
5.179,0.06579236045617001
5.18,-0.08034291477197235
5.181,-0.18192574366913503
5.182,-0.2341944874811953
5.183,-0.22690130316667328
5.184,-0.1711537626878765
5.185,-0.08935451885457071
5.186,-0.010453091462417987
5.187,0.04916356976127553
5.188,0.09576389733393756
5.189,0.12198742761524019
5.19,0.1269035125038594
5.191,0.11626016386736872
5.192,0.08191924486326704
5.193,0.02361766739278465
5.194,-0.04369353210908823
5.195,-0.1026183381478226
5.196,-0.133876436740037
5.197,-0.13939306378582114
5.198,-0.13475456561169255
5.199,-0.11598955451092968
5.2,-0.07375953242846545
5.201,-0.02614468031444871
5.202,0.013727481028232671
5.203,0.04595006784249866
5.204,0.06477715871738887
5.205,0.06708795977195717
5.206,0.04832527328564814
5.207,0.024960948091937028
5.208,0.010626891443140796
5.209,-0.00789564424921225
5.21,-0.027622008189706948
5.211,-0.0330658108569404
5.212,-0.031577003003819736
5.213,-0.0292770008772464
5.214,-0.016634379949737266
5.215,-0.00479405790087466
5.216,-0.005815771943132759
5.217,-0.012986861037992091
5.218,-0.021349727863522322
5.219,-0.025532446051330464
5.22,-0.02790350559106431
5.221,-0.04300296884683264
5.222,-0.0541463092972601
5.223,-0.05206477641315719
5.224,-0.04444296312353309
5.225,-0.038239932865933315
5.226,-0.028728578738571334
5.227,-0.0092482765428896
5.228,0.011274288254758326
5.229,0.021934118380678398
5.23,0.020459498321704805
5.231,0.016700140416148066
5.232,0.012892527393770274
5.233,0.004649288249515439
5.234,-0.011324583678733883
5.235,-0.03473151782100973
5.236,-0.051298058007935333
5.237,-0.05038781333222143
5.238,-0.04449262497915305
5.239,-0.04050952197969698
5.24,-0.03275403558469628
5.241,-0.01871193789892269
5.242,0.0024188087741565186
5.243,0.02130575892625456
5.244,0.03206930156290959
5.245,0.039771285509700854
5.246,0.03871893468365544
5.247,0.027535796458723723
5.248,0.015996822885459616
5.249,-0.0003313983510514149
5.25,-0.02257014084217915
5.251,-0.04103444113964651
5.252,-0.047672501730063155
5.253,-0.0483636859366096
5.254,-0.04603133609690002
5.255,-0.040564158908403335
5.256,-0.028576141554620068
5.257,-0.013062903338042987
5.258,-0.005027103361856905
5.259,0.008855006101792873
5.26,0.027468411695649144
5.261,0.03436286755904815
5.262,0.035721616963006846
5.263,0.035219098101860094
5.264,0.024811320415452406
5.265,0.011511479352884095
5.266,0.004200184301729508
5.267,-0.0014940073040616768
5.268,-0.008228463614197597
5.269,-0.02090157951215938
5.27,-0.03155458976202993
5.271,-0.03525668032386764
5.272,-0.03501129292044791
5.273,-0.03471313156459116
5.274,-0.035169636895514195
5.275,-0.030181597756229382
5.276,-0.016659852417629798
5.277,-0.00574307431475736
5.278,-0.0038784718003631955
5.279,-0.006833852703118362
5.28,-0.007624630019136783
5.281,-0.0033596800455126074
5.282,0.0009690880262624433
5.283,0.003711925544591259
5.284,-0.002248602677318809
5.285,-0.006389809270410274
5.286,-0.01255734813898157
5.287,-0.019101924615323344
5.288,-0.017129954009319204
5.289,-0.01582867702085978
5.29,-0.017807539491069987
5.291,-0.008389731633390114
5.292,0.01020710259514366
5.293,0.026844187091988957
5.294,0.039604673770832675
5.295,0.04609001347144004
5.296,0.057822635034375736
5.297,0.07668504468663839
5.298,0.08831508756362753
5.299,0.08738177962431541
5.3,0.07768547317770906
5.301,0.057056933165805006
5.302,0.032066619960687194
5.303,0.002591244060983786
5.304,-0.02568737338577789
5.305,-0.031761456762499134
5.306,-0.026666554704087866
5.307,-0.022671292524359014
5.308,-0.013249561518280622
5.309,0.007163601138112529
5.31,0.029591456674161215
5.311,0.04803660809649295
5.312,0.06201038762645625
5.313,0.06397482320929171
5.314,0.058616582199868233
5.315,0.05190246724888967
5.316,0.03790573077523089
5.317,0.02643435572244992
5.318,0.01152874037839946
5.319,-0.0030798501934011483
5.32,-0.00345162968583785
5.321,0.0052258837798238806
5.322,0.026508629257671022
5.323,0.05479512953739551
5.324,0.07763359135774701
5.325,0.10017842390652913
5.326,0.11971058073364856
5.327,0.13512522604673521
5.328,0.14429741440526347
5.329,0.14126029050623834
5.33,0.12516616541995382
5.331,0.11204185509923444
5.332,0.09938807854783718
5.333,0.08570125115294178
5.334,0.0750093418538997
5.335,0.06850919501964463
5.336,0.07237183573226312
5.337,0.0837489467399835
5.338,0.09097445806555672
5.339,0.09691765429732184
5.34,0.10741562667064627
5.341,0.10969874029621197
5.342,0.11072567630963215
5.343,0.11336382914271617
5.344,0.10938248393241266
5.345,0.1002639417161372
5.346,0.08787409899535642
5.347,0.07706172334855448
5.348,0.07726931850816346
5.349,0.07823536524353662
5.35,0.0838485205994135
5.351,0.1011829328925592
5.352,0.12270651103386848
5.353,0.13061830289868856
5.354,0.14224432091268135
5.355,0.14940869096784093
5.356,0.15170152316608937
5.357,0.14958563067018163
5.358,0.13431709221076243
5.359,0.12069309816920784
5.36,0.12067676314797317
5.361,0.1219751938510879
5.362,0.12365847823618481
5.363,0.13090081734172865
5.364,0.14290173128680736
5.365,0.15600954462396657
5.366,0.16702820719943282
5.367,0.1796501884636106
5.368,0.19293055071917842
5.369,0.1937062272660654
5.37,0.18087266279701986
5.371,0.1704561619153667
5.372,0.1574597201876803
5.373,0.14450518505008775
5.374,0.14433639611090135
5.375,0.147278005707551
5.376,0.1497566411726562
5.377,0.15798205688208622
5.378,0.17285716649430077
5.379,0.19414253859626726
5.38,0.22085130212580445
5.381,0.23480412434895162
5.382,0.23724025233227342
5.383,0.237366537574027
5.384,0.2337351754159829
5.385,0.22137142813154514
5.386,0.19461939235436812
5.387,0.15272811662213687
5.388,0.11525160276004358
5.389,0.09337432105880338
5.39,0.08229107243733087
5.391,0.08276250801363512
5.392,0.09393629697122534
5.393,0.10147442314923749
5.394,0.11196866597675817
5.395,0.12657018397299452
5.396,0.13871624029258997
5.397,0.13981608067483173
5.398,0.12976328363214373
5.399,0.11617298930062175
5.4,0.09829368884830746
5.401,0.0686051128668659
5.402,0.044174376167307905
5.403,0.02789015717209569
5.404,0.017719901120228327
5.405,0.02613264102721232
5.406,0.045800116590885606
5.407,0.07363686427904989
5.408,0.10917562749145114
5.409,0.14221007322902862
5.41,0.16058482709759092
5.411,0.16898341242979464
5.412,0.16356370055880587
5.413,0.14431839736057064
5.414,0.11708976864481348
5.415,0.08823346783923537
5.416,0.05999341854562185
5.417,0.0407053027334789
5.418,0.020979533099437245
5.419,0.01301911031047797
5.42,0.02220248351838161
5.421,0.038011204817149716
5.422,0.05731641482787409
5.423,0.07596964968269432
5.424,0.09258532280441867
5.425,0.10636572143347822
5.426,0.10881151019715447
5.427,0.09418304999962224
5.428,0.0746259780037897
5.429,0.05193911388993679
5.43,0.024031339439536874
5.431,0.0011733815445127335
5.432,-0.015811008249102237
5.433,-0.030259502763443722
5.434,-0.031155778950426476
5.435,-0.012294212029540496
5.436,0.013902839853449088
5.437,0.03787543556244157
5.438,0.05362551154430694
5.439,0.06648761861322355
5.44,0.07782118039862523
5.441,0.07249181704731766
5.442,0.0550521752267875
5.443,0.039592546259618305
5.444,0.032296433025049434
5.445,0.020793356433948352
5.446,0.005439432842439215
5.447,-0.008331705180094707
5.448,-0.0034612966965351802
5.449,0.010564252138843723
5.45,0.018853298171157655
5.451,0.037525213811121255
5.452,0.05731463543856105
5.453,0.06623931037238018
5.454,0.07219640249099125
5.455,0.07336855377758796
5.456,0.06236101912823331
5.457,0.045046514125356395
5.458,0.025153772031942995
5.459,0.011687223065681337
5.46,0.008298413158421534
5.461,0.0077382479844073605
5.462,0.0075013906194663724
5.463,0.011733963153586706
5.464,0.01842140252489048
5.465,0.03281598955439463
5.466,0.04901483812392354
5.467,0.057568820951352816
5.468,0.05899706307525849
5.469,0.05210132021836278
5.47,0.03601567601240554
5.471,0.022981124649891275
5.472,0.012890742366216115
5.473,0.000697917173983683
5.474,-0.0071919411296121555
5.475,-0.00742226308494619
5.476,-0.002976375213268125
5.477,0.004801360759501631
5.478,0.020460020884139365
5.479,0.0429223176043691
5.48,0.0630950710354007
5.481,0.06948809209713215
5.482,0.06571763992374337
5.483,0.059793429171203484
5.484,0.048131158507555734
5.485,0.02628707902968246
5.486,0.0014663114781807963
5.487,-0.01509854185679351
5.488,-0.012776346120168683
5.489,-0.0050504521461932315
5.49,-0.001815359386350383
5.491,0.012600609217866543
5.492,0.03469031205137606
5.493,0.056249802511432745
5.494,0.07699262784049557
5.495,0.09117654836800494
5.496,0.09212136853587372
5.497,0.08351887993094285
5.498,0.06947734195987025
5.499,0.050295110585133807
5.5,0.029010591218532625
5.501,0.007818319907891272
5.502,-0.005534548307804971
5.503,-0.005255258790422079
5.504,-0.0018207371336755615
5.505,0.0029551245499466064
5.506,0.017109269554961056
5.507,0.034929982684071985
5.508,0.05348763571727045
5.509,0.06519018673388025
5.51,0.0662561127518054
5.511,0.06501664711985632
5.512,0.05699509149162675
5.513,0.04375604676667713
5.514,0.03556249332179366
5.515,0.02591481835153722
5.516,0.017066224108570317
5.517,0.012609895651689773
5.518,0.009215285186381062
5.519,0.008558103846356437
5.52,0.019448168252337677
5.521,0.029119536422687987
5.522,0.03561639256364079
5.523,0.04919189048865031
5.524,0.05663844154185172
5.525,0.05548586097800752
5.526,0.05203409577706458
5.527,0.04522324830649125
5.528,0.037377605511338584
5.529,0.026885340915101655
5.53,0.013886521347971166
5.531,0.013037137129976839
5.532,0.01839759302257421
5.533,0.021464960166351865
5.534,0.024335799126656423
5.535,0.01995760166414907
5.536,0.018408012449189336
5.537,0.018135908037802597
5.538,0.017108030626081065
5.539,0.013826922134495772
5.54,0.013215446840519337
5.541,0.00839371600997987
5.542,0.010399047781076719
5.543,0.01491327570574838
5.544,0.013061234719306458
5.545,0.01732962748578674
5.546,0.025629771668130696
5.547,0.031496404933248914
5.548,0.04138447122002266
5.549,0.04700314323190327
5.55,0.035616211679662675
5.551,0.026242743592531974
5.552,0.022710816578603396
5.553,0.010546435745497684
5.554,-0.004286514918790124
5.555,-0.011748183766018406
5.556,-0.01011716201418152
5.557,-0.004339471291320388
5.558,-0.0012612935854963098
5.559,0.0033038894484515367
5.56,0.016691338633545456
5.561,0.030666163650218587
5.562,0.042818811944874656
5.563,0.056001344982242886
5.564,0.058722237524013954
5.565,0.055424767982954384
5.566,0.04659597626647028
5.567,0.028685337943824038
5.568,0.0088484165958585
5.569,-0.012436252420855772
5.57,-0.03680531453795183
5.571,-0.046422542645807016
5.572,-0.04328945575740859
5.573,-0.04739981086614085
5.574,-0.04671350990348583
5.575,-0.033959752238457416
5.576,-0.016310783295728243
5.577,0.002009677337956805
5.578,0.010109443002948445
5.579,0.014733036155334549
5.58,0.02143741699014363
5.581,0.015613411613978247
5.582,-0.002641719783127701
5.583,-0.013767394661490767
5.584,-0.02204547608891412
5.585,-0.03290727369096595
5.586,-0.04018449585552071
5.587,-0.045262065131126454
5.588,-0.043113281089320325
5.589,-0.03822274783028485
5.59,-0.03442450711940376
5.591,-0.02369752243157832
5.592,-0.008965388075886404
5.593,-0.00894148618181814
5.594,-0.012046631031063203
5.595,-0.00940714611504668
5.596,-0.010921858623151377
5.597,-0.017371108234998964
5.598,-0.02053290618774588
5.599,-0.016272394592116577
5.6,-0.012580179103426634
5.601,-0.018550428402017635
5.602,-0.024306994480597907
5.603,-0.029900904677920153
5.604,-0.02921165425956565
5.605,-0.024885450484788726
5.606,-0.03233555959899359
5.607,-0.041814900566035436
5.608,-0.04455244432693017
5.609,-0.042927205450529346
5.61,-0.04564101531402234
5.611,-0.03484716953674579
5.612,-0.018197943565238257
5.613,-0.009789126500353814
5.614,-0.0030012334178908533
5.615,0.004739575364420489
5.616,0.012237767851462378
5.617,0.012786729265808117
5.618,-0.0016470083465519566
5.619,-0.020358480015126044
5.62,-0.025981223450282233
5.621,-0.03270170010571819
5.622,-0.042577630109717574
5.623,-0.04390305934697599
5.624,-0.043549833894214955
5.625,-0.04121577726657715
5.626,-0.03552482508947051
5.627,-0.019951290786216123
5.628,0.00042564485732345933
5.629,0.014296823331174711
5.63,0.02555926235893021
5.631,0.03373023406593602
5.632,0.031256787724735204
5.633,0.021655645968506314
5.634,0.006449488049642378
5.635,-0.012095341831788528
5.636,-0.026385232832929685
5.637,-0.03299337526977665
5.638,-0.03513717868506148
5.639,-0.031044938828608065
5.64,-0.01613648873835698
5.641,0.0010231553469643587
5.642,0.01699477275485797
5.643,0.03391402576758353
5.644,0.04703594183861287
5.645,0.05327117284145443
5.646,0.05160931604945702
5.647,0.04034399640563547
5.648,0.02805100778382701
5.649,0.015317797155106425
5.65,-0.006729042476427595
5.651,-0.024011285371394277
5.652,-0.03209041815417081
5.653,-0.033648639286044814
5.654,-0.02376451196122439
5.655,-0.006926285000631151
5.656,0.014224341837367933
5.657,0.034373237259606254
5.658,0.049150748884688664
5.659,0.05776807914150993
5.66,0.05655136156845431
5.661,0.03726986550829745
5.662,0.014193240221797805
5.663,-0.0021357661640451116
5.664,-0.02537199434648079
5.665,-0.050993617411272174
5.666,-0.06596407218574214
5.667,-0.06530359533776202
5.668,-0.04946055367781362
5.669,-0.03241092875309108
5.67,-0.01746658475337954
5.671,0.0031707963413626886
5.672,0.02502394812127236
5.673,0.03900361255965818
5.674,0.04799312626259759
5.675,0.045241117978305934
5.676,0.03548700111403622
5.677,0.023796277352328754
5.678,0.0031395130291371745
5.679,-0.018200972502009645
5.68,-0.023279061402510515
5.681,-0.02305941575779773
5.682,-0.02380560175423875
5.683,-0.01920600921076249
5.684,-0.004214151177985764
5.685,0.011363112229871764
5.686,0.016445631512403396
5.687,0.015311002686136306
5.688,0.01714922701514628
5.689,0.011429113604298402
5.69,-0.0059975085032951255
5.691,-0.023074827769488947
5.692,-0.036969169600463495
5.693,-0.05565594113653886
5.694,-0.06954829879722316
5.695,-0.07403951850641516
5.696,-0.07084796279701046
5.697,-0.05709299713478911
5.698,-0.0440843628829358
5.699,-0.029865513876749072
5.7,-0.015601578248621892
5.701,-0.01093474223568868
5.702,-0.0154373699628544
5.703,-0.022274405037444427
5.704,-0.03214517746935557
5.705,-0.046518893451354064
5.706,-0.064119011656816
5.707,-0.07756132378998715
5.708,-0.08001908840248213
5.709,-0.0807824759528829
5.71,-0.0816002283527685
5.711,-0.06673476683369965
5.712,-0.04071932563873927
5.713,-0.016865485396233806
5.714,0.007380386234578754
5.715,0.02410301479818304
5.716,0.028473459320592493
5.717,0.029083551159546164
5.718,0.02199455833681184
5.719,0.00449347489229956
5.72,-0.010390059842665392
5.721,-0.025504628797073076
5.722,-0.03620660121478326
5.723,-0.039868605253526285
5.724,-0.03916344248080489
5.725,-0.034067906808970976
5.726,-0.023590547303216147
5.727,-0.016286158089481837
5.728,-0.006665266489125969
5.729,0.0013706401675038365
5.73,-0.003057025317416901
5.731,-0.011633432136927219
5.732,-0.023962308160732568
5.733,-0.04393689573446136
5.734,-0.05828768201595774
5.735,-0.06518280505662653
5.736,-0.07374147261447211
5.737,-0.0783356454155486
5.738,-0.07259836609555637
5.739,-0.06112007437106926
5.74,-0.05388411805638906
5.741,-0.0595545778542539
5.742,-0.06676972478033698
5.743,-0.06160323946351968
5.744,-0.06532931323148025
5.745,-0.07157071055335265
5.746,-0.07183130560838441
5.747,-0.060331819737363554
5.748,-0.029996613138726824
5.749,0.022604088435139245
5.75,0.09355764353100424
5.751,0.18832346179236467
5.752,0.3029517996367835
5.753,0.41280455336645067
5.754,0.5196745129657666
5.755,0.6201128312651517
5.756,0.7017203743280104
5.757,0.7591496310357637
5.758,0.7996040898183825
5.759,0.8377060282698032
5.76,0.8807172505593935
5.761,0.9212197954098024
5.762,0.9704717688424961
5.763,1.0457258073824722
5.764,1.149818881781136
5.765,1.2783060811727107
5.766,1.425322277004329
5.767,1.5762289533645386
5.768,1.7139614813526727
5.769,1.829860802673722
5.77,1.9186777214446649
5.771,1.9663966464403793
5.772,1.9635478408741707
5.773,1.904760531661808
5.774,1.795439676019381
5.775,1.6476037985177137
5.776,1.4870721980108579
5.777,1.3463092959270304
5.778,1.233299648469544
5.779,1.1478264707503993
5.78,1.0844587913375665
5.781,1.032429254238673
5.782,0.9924280449078393
5.783,0.9641766287142873
5.784,0.9245072229164218
5.785,0.8525851197552342
5.786,0.7548871468993732
5.787,0.6435948144252558
5.788,0.5201665539318402
5.789,0.36800039313513644
5.79,0.18725955807024625
5.791,0.010079628040619673
5.792,-0.12651919214404092
5.793,-0.22364570793121363
5.794,-0.27412962945402863
5.795,-0.27242703471984087
5.796,-0.23070302450305663
5.797,-0.17110459424739127
5.798,-0.11037962771526111
5.799,-0.05810849314127758
5.8,-0.0008737886190507908
5.801,0.042307876664924526
5.802,0.06002831949823143
5.803,0.056846321609729966
5.804,0.0289342539200969
5.805,-0.011885539730982383
5.806,-0.054507597607912885
5.807,-0.10004401671119328
5.808,-0.1331798474361382
5.809,-0.14314666254768052
5.81,-0.14016222746781795
5.811,-0.13529271105249976
5.812,-0.11780471828533123
5.813,-0.09216635689715402
5.814,-0.06891287447279004
5.815,-0.05660403226530349
5.816,-0.05006730653973966
5.817,-0.042051945079810076
5.818,-0.04632924969983636
5.819,-0.06418298278994754
5.82,-0.08515882033165068
5.821,-0.10189752165548725
5.822,-0.11487041168486178
5.823,-0.11286731584759743
5.824,-0.10714808700389586
5.825,-0.10024547228199121
5.826,-0.09748276901177895
5.827,-0.1003287821061218
5.828,-0.10174326772433112
5.829,-0.10566284431243922
5.83,-0.11774199766441043
5.831,-0.12840468051674137
5.832,-0.1301922343277567
5.833,-0.13432797703936197
5.834,-0.13737159123368997
5.835,-0.13681711494561052
5.836,-0.12850057200409376
5.837,-0.11072410467190327
5.838,-0.09106398283242165
5.839,-0.07089716858494471
5.84,-0.05274106422326046
5.841,-0.04054120346671448
5.842,-0.04505373398819178
5.843,-0.05845123051342845
5.844,-0.07123559982695118
5.845,-0.09447991517693699
5.846,-0.12535469023178716
5.847,-0.14683688789303678
5.848,-0.1494633825505701
5.849,-0.1479818741450557
5.85,-0.1507728942269965
5.851,-0.13796211714257975
5.852,-0.11320330949115315
5.853,-0.08817655047710828
5.854,-0.06290102206338789
5.855,-0.04499602581288858
5.856,-0.03303149837141806
5.857,-0.027089182946424116
5.858,-0.03861231685756717
5.859,-0.05956426675483599
5.86,-0.07885662724850163
5.861,-0.09895674276684228
5.862,-0.11755309510713528
5.863,-0.1281501536957637
5.864,-0.1324826854099263
5.865,-0.12367870964143445
5.866,-0.10815181737669555
5.867,-0.09925683126845568
5.868,-0.08778717126542589
5.869,-0.07041936050233408
5.87,-0.05821518504895932
5.871,-0.057275016485939
5.872,-0.06260106105394456
5.873,-0.06818455052992776
5.874,-0.07628557505000463
5.875,-0.08983753316553657
5.876,-0.09788706328217132
5.877,-0.10397836644284855
5.878,-0.10740751082672707
5.879,-0.10730330767579004
5.88,-0.1035296006515234
5.881,-0.10044107065495328
5.882,-0.09155325645750045
5.883,-0.07920190243821516
5.884,-0.07626464805846875
5.885,-0.08200070652036029
5.886,-0.08503593095513547
5.887,-0.08948802417038171
5.888,-0.09319674808521582
5.889,-0.098003079368601
5.89,-0.10701340903033985
5.891,-0.10879120885220087
5.892,-0.10243711900745714
5.893,-0.09854463837786288
5.894,-0.09404652976787337
5.895,-0.09399055415867201
5.896,-0.09529727435612795
5.897,-0.09255468318119452
5.898,-0.09089430631211318
5.899,-0.09097383485584559
5.9,-0.08906686955009117
5.901,-0.09523653616896216
5.902,-0.10355177494647123
5.903,-0.10429678929725442
5.904,-0.09912701228655069
5.905,-0.09313806686578951
5.906,-0.09083438968840205
5.907,-0.09000682125111567
5.908,-0.0815484847595304
5.909,-0.07125133205868583
5.91,-0.06962911459016581
5.911,-0.07480572059547985
5.912,-0.08049254090204189
5.913,-0.08105833986134683
5.914,-0.08167456962972075
5.915,-0.08150270605099799
5.916,-0.08388151650835773
5.917,-0.08747294116625191
5.918,-0.08733511390689362
5.919,-0.08390761644589224
5.92,-0.07891356969711873
5.921,-0.07520127497401066
5.922,-0.07256087923410248
5.923,-0.06255626805757646
5.924,-0.06240822571031652
5.925,-0.06895295610745061
5.926,-0.06668313131151554
5.927,-0.06986055828724719
5.928,-0.07367432801646362
5.929,-0.07140920993668445
5.93,-0.06858792432287521
5.931,-0.06705780272441215
5.932,-0.06100549240136185
5.933,-0.05489968511476282
5.934,-0.04937763237261494
5.935,-0.04310294140893869
5.936,-0.03562731788667833
5.937,-0.03028656131206476
5.938,-0.027151983232766304
5.939,-0.023044783871634014
5.94,-0.01860604257968978
5.941,-0.021402320024851
5.942,-0.032039322321980104
5.943,-0.039255289847981364
5.944,-0.034971795811751555
5.945,-0.028290926603610548
5.946,-0.027441600572406948
5.947,-0.02769072766636084
5.948,-0.02424389452117389
5.949,-0.024163095938569655
5.95,-0.03532499787376273
5.951,-0.042433215635208035
5.952,-0.03708446326966295
5.953,-0.031874414307466556
5.954,-0.02951810051892426
5.955,-0.02995441589367157
5.956,-0.024406247179403796
5.957,-0.010376721180302468
5.958,-0.0025761945359994457
5.959,-0.004790803786529444
5.96,-0.0007179532770963362
5.961,0.004196392732941643
5.962,0.004881727695038967
5.963,0.0036976787904907387
5.964,-0.0055978706657614005
5.965,-0.014966481278167442
5.966,-0.015273296640008642
5.967,-0.015502952367248293
5.968,-0.012964130713521446
5.969,-0.0004400851772261717
5.97,0.010747991975272583
5.971,0.018781007750534564
5.972,0.0224808462850534
5.973,0.030523089757908566
5.974,0.04068286764977392
5.975,0.04506552466370613
5.976,0.04227606885777062
5.977,0.03549317716873021
